ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
"DE000ENAG999","EOAN","E.ON SE NA O.N.","Common stock","EUR",2504666,2017-08-22,15:01,9.448,9.45,9.448,9.448,37632,24
"DE000EVNK013","EVK","EVONIK INDUSTRIES NA O.N.","Common stock","EUR",2504806,2017-08-22,15:01,27.82,27.825,27.82,27.825,924,4
"DE000KC01000","KCO","KLOECKNER + CO SE NA O.N.","Common stock","EUR",2504810,2017-08-22,15:01,9.428,9.434,9.424,9.434,8076,30
"DE000KGX8881","KGX","KION GROUP AG","Common stock","EUR",2504811,2017-08-22,15:01,75.15,75.16,75.14,75.16,984,21
"DE000KSAG888","SDF","K+S AG NA O.N.","Common stock","EUR",2504812,2017-08-22,15:01,19.82,19.82,19.815,19.815,822,3
"DE000LED4000","OSR","OSRAM LICHT AG NA O.N.","Common stock","EUR",2504813,2017-08-22,15:01,69.29,69.29,69.22,69.22,758,9
"DE000LEG1110","LEG","LEG IMMOBILIEN AG NA O.N.","Common stock","EUR",2504814,2017-08-22,15:01,82.05,82.05,82.05,82.05,23,1
"DE000PAH0038","PAH3","PORSCHE AUTOM.HLDG VZO","Common stock","EUR",2504816,2017-08-22,15:01,47.935,47.94,47.915,47.915,1450,13
"DE000PAT1AG3","P1Z","PATRIZIA IMMOBILIEN NA ON","Common stock","EUR",2504817,2017-08-22,15:01,16.365,16.365,16.35,16.35,571,5
"DE000PSM7770","PSM","PROSIEBENSAT.1  NA O.N.","Common stock","EUR",2504848,2017-08-22,15:01,34.04,34.05,34.04,34.05,1342,9
"DE000SHA0159","SHA","SCHAEFFLER AG INH. VZO","Common stock","EUR",2504849,2017-08-22,15:01,11.63,11.635,11.63,11.635,1746,9
"DE000STRA555","SBS","STRATEC BIOMEDICAL  NA ON","Common stock","EUR",2504851,2017-08-22,15:01,49.295,49.295,49.295,49.295,44,3
"DE000SYM9999","SY1","SYMRISE AG INH. O.N.","Common stock","EUR",2504852,2017-08-22,15:01,61.85,61.86,61.83,61.83,501,5
"DE000TLX1005","TLX","TALANX AG NA O.N.","Common stock","EUR",2504854,2017-08-22,15:01,35.655,35.655,35.655,35.655,590,4
"DE000TUAG000","TUI1","TUI AG NA O.N.","Common stock","EUR",2504855,2017-08-22,15:01,14.625,14.625,14.625,14.625,618,3
"DE000UNSE018","UN01","UNIPER SE  NA O.N.","Common stock","EUR",2504856,2017-08-22,15:01,20.88,20.9,20.87,20.87,4306,16
"DE000WAF3001","WAF","SILTRONIC AG NA O.N.","Common stock","EUR",2504859,2017-08-22,15:01,84,84.08,83.88,84.01,2933,52
"DE000ZAL1111","ZAL","ZALANDO SE","Common stock","EUR",2504863,2017-08-22,15:01,40.03,40.08,40.03,40.08,2477,13
"DE0002457512","VIH","VIB VERMOEGEN O.N.","Common stock","EUR",2504867,2017-08-22,15:01,21.42,21.42,21.42,21.42,85,1
"DE0002635307","EXSA","ISH.STOX.EUROPE 600 U.ETF","ETF","EUR",2504871,2017-08-22,15:01,37.54,37.56,37.54,37.54,150,2
"DE0003304002","SOW","SOFTWARE AG O.N.","Common stock","EUR",2504872,2017-08-22,15:01,36.705,36.705,36.675,36.7,2239,20
"DE0005089031","UTDI","UTD.INTERNET AG NA","Common stock","EUR",2504878,2017-08-22,15:01,49.96,49.975,49.96,49.975,317,3
"DE0005093108","AAD","AMADEUS FIRE AG","Common stock","EUR",2504879,2017-08-22,15:01,76.87,76.87,76.87,76.87,60,2
"DE0005111702","ZO1","ZOOPLUS AG","Common stock","EUR",2504885,2017-08-22,15:01,158,158,158,158,65,4
"DE0005140008","DBK","DEUTSCHE BANK AG NA O.N.","Common stock","EUR",2504888,2017-08-22,15:01,13.775,13.78,13.775,13.775,58918,18
"DE0005158703","BC8","BECHTLE AG O.N.","Common stock","EUR",2504894,2017-08-22,15:01,58.75,58.75,58.7,58.7,191,2
"DE0005190003","BMW","BAY.MOTOREN WERKE AG ST","Common stock","EUR",2504900,2017-08-22,15:01,79.53,79.53,79.49,79.5,3461,19
"DE0005200000","BEI","BEIERSDORF AG O.N.","Common stock","EUR",2504906,2017-08-22,15:01,89.61,89.63,89.6,89.62,950,10
"DE0005313704","AFX","CARL ZEISS MEDITEC AG","Common stock","EUR",2504922,2017-08-22,15:01,42.62,42.63,42.61,42.61,588,16
"DE0005403901","CWC","CEWE STIFT.KGAA  O.N.","Common stock","EUR",2504924,2017-08-22,15:01,75.5,75.52,75.41,75.41,197,13
"DE0005408116","ARL","AAREAL BANK AG","Common stock","EUR",2504927,2017-08-22,15:01,34.545,34.545,34.52,34.52,697,8
"DE0005408884","LEO","LEONI AG NA O.N.","Common stock","EUR",2504929,2017-08-22,15:01,52.99,52.99,52.96,52.97,557,6
"DE0005419105","COK","CANCOM SE O.N.","Common stock","EUR",2504930,2017-08-22,15:01,59.74,59.74,59.74,59.74,135,3
"DE0005439004","CON","CONTINENTAL AG O.N.","Common stock","EUR",2504933,2017-08-22,15:01,194.85,194.85,194.8,194.85,1264,14
"DE0005470306","EVD","CTS EVENTIM KGAA","Common stock","EUR",2504934,2017-08-22,15:01,37.505,37.505,37.495,37.5,900,4
"DE0005470405","LXS","LANXESS AG","Common stock","EUR",2504935,2017-08-22,15:01,63.62,63.62,63.59,63.62,325,7
"DE0005493092","BVB","BORUSSIA DORTMUND","Common stock","EUR",2504940,2017-08-22,15:01,6.946,6.946,6.946,6.946,444,1
"DE0005501357","SPR","A.SPRINGER SE VNA","Common stock","EUR",2504947,2017-08-22,15:01,53.64,53.65,53.63,53.63,460,6
"DE0005545503","DRI","DRILLISCH AG O.N.","Common stock","EUR",2504950,2017-08-22,15:01,55.57,55.65,55.57,55.65,772,12
"DE0005550636","DRW3","DRAEGERWERK VZO O.N.","Common stock","EUR",2504952,2017-08-22,15:01,89.87,89.87,89.87,89.87,5,1
"DE0005552004","DPW","DEUTSCHE POST AG NA O.N.","Common stock","EUR",2504953,2017-08-22,15:01,35.25,35.25,35.245,35.25,14128,17
"DE0005557508","DTE","DT.TELEKOM AG NA","Common stock","EUR",2504954,2017-08-22,15:01,15.585,15.59,15.585,15.59,23935,14
"DE0005565204","DUE","DUERR AG O.N.","Common stock","EUR",2504956,2017-08-22,15:01,98.51,98.52,98.48,98.52,582,14
"DE0005772206","FIE","FIELMANN AG O.N.","Common stock","EUR",2504969,2017-08-22,15:01,70.71,70.71,70.71,70.71,91,1
"DE0005773303","FRA","FRAPORT AG FFM.AIRPORT","Common stock","EUR",2504970,2017-08-22,15:01,82.5,82.54,82.5,82.54,302,10
"DE0005785604","FRE","FRESENIUS SE+CO.KGAA O.N.","Common stock","EUR",2504973,2017-08-22,15:01,70.09,70.09,70.05,70.06,3091,13
"DE0005785802","FME","FRESEN.MED.CARE KGAA O.N.","Common stock","EUR",2504974,2017-08-22,15:01,79.55,79.55,79.53,79.54,898,13
"DE0005790430","FPE3","FUCHS PETROL.SE VZO O.N.","Common stock","EUR",2504976,2017-08-22,15:01,47.73,47.73,47.725,47.725,233,3
"DE0005810055","DB1","DEUTSCHE BOERSE NA O.N.","Common stock","EUR",2504978,2017-08-22,15:01,89.81,89.83,89.8,89.83,1256,10
"DE0005878003","GIL","DMG MORI AG O.N.","Common stock","EUR",2504984,2017-08-22,15:01,51.46,51.5,51.46,51.47,543,10
"DE0005895403","GMM","GRAMMER AG O.N.","Common stock","EUR",2504985,2017-08-22,15:01,44,44,43.935,43.94,458,16
"DE0005909006","GBF","BILFINGER SE O.N.","Common stock","EUR",2504986,2017-08-22,15:01,35.535,35.54,35.535,35.54,175,4
"DE0005937007","MAN","MAN SE ST O.N.","Common stock","EUR",2504995,2017-08-22,15:01,94.22,94.22,94.22,94.22,29,1
"DE0006047004","HEI","HEIDELBERGCEMENT AG O.N.","Common stock","EUR",2505002,2017-08-22,15:01,81.05,81.05,80.99,81.05,5417,19
"DE0006048408","HEN","HENKEL AG+CO.KGAA ST O.N.","Common stock","EUR",2505003,2017-08-22,15:01,101.4,101.4,101.35,101.35,303,5
"DE0006062144","1COV","COVESTRO AG  O.N.","Common stock","EUR",2505008,2017-08-22,15:01,66.8,66.8,66.78,66.79,1600,13
"DE0006070006","HOT","HOCHTIEF AG","Common stock","EUR",2505009,2017-08-22,15:01,152.35,152.35,152.35,152.35,109,4
"DE0006095003","CAP","CAPITAL STAGE AG","Common stock","EUR",2505012,2017-08-22,15:01,6.178,6.178,6.162,6.162,8967,12
"DE0006202005","SZG","SALZGITTER AG O.N.","Common stock","EUR",2505016,2017-08-22,15:01,36.795,36.8,36.785,36.8,519,6
"DE0006229107","JEN","JENOPTIK AG O.N.","Common stock","EUR",2505023,2017-08-22,15:01,23.4,23.4,23.4,23.4,1341,22
"DE0006231004","IFX","INFINEON TECH.AG NA O.N.","Common stock","EUR",2505024,2017-08-22,15:01,19.005,19.005,19,19,3214,5
"DE0006289465","EXHA","ISH.EB.REXX GOV.GER.U.ETF","ETF","EUR",2505031,2017-08-22,15:01,140.55,140.55,140.55,140.55,37,1
"DE0006305006","DEZ","DEUTZ AG O.N.","Common stock","EUR",2505037,2017-08-22,15:01,6.314,6.314,6.308,6.309,4597,9
"DE0006483001","LIN","LINDE AG O.N.","Common stock","EUR",2505043,2017-08-22,15:01,167.4,167.45,167.4,167.4,1049,8
"DE0006569908","MLP","MLP AG","Common stock","EUR",2505045,2017-08-22,15:01,6.214,6.214,6.214,6.214,41,1
"DE0006599905","MRK","MERCK KGAA O.N.","Common stock","EUR",2505050,2017-08-22,15:01,92.34,92.34,92.3,92.32,752,9
"DE0006602006","G1A","GEA GROUP AG","Common stock","EUR",2505051,2017-08-22,15:01,38.295,38.3,38.29,38.29,515,6
"DE0006632003","MOR","MORPHOSYS AG O.N.","Common stock","EUR",2505055,2017-08-22,15:01,58.16,58.16,58.06,58.08,1198,13
"DE0006637200","MGN","MOLOGEN AG","Common stock","EUR",2505057,2017-08-22,15:01,2.075,2.075,2.075,2.075,561,1
"DE0006766504","NDA","AURUBIS AG","Common stock","EUR",2505060,2017-08-22,15:01,73.81,73.82,73.81,73.82,124,4
"DE0006969603","PUM","PUMA SE","Common stock","EUR",2505067,2017-08-22,15:01,349.35,349.35,349.35,349.35,3,1
"DE0007030009","RHM","RHEINMETALL AG","Common stock","EUR",2505071,2017-08-22,15:01,88.57,88.57,88.57,88.57,44,1
"DE0007037129","RWE","RWE AG ST O.N.","Common stock","EUR",2505072,2017-08-22,15:01,20.815,20.815,20.81,20.81,8517,6
"DE0007100000","DAI","DAIMLER AG NA O.N.","Common stock","EUR",2505076,2017-08-22,15:01,60.79,60.79,60.77,60.77,3979,17
"DE0007164600","SAP","SAP SE O.N.","Common stock","EUR",2505077,2017-08-22,15:01,89.67,89.68,89.66,89.68,5151,18
"DE0007193500","SKB","KOENIG + BAUER AG ST O.N.","Common stock","EUR",2505081,2017-08-22,15:01,61.74,61.74,61.74,61.74,43,1
"DE0007231326","SIX2","SIXT SE ST O.N.","Common stock","EUR",2505085,2017-08-22,15:01,61.42,61.42,61.42,61.42,278,3
"DE0007235301","SGL","SGL CARBON SE O.N.","Common stock","EUR",2505087,2017-08-22,15:01,11.9,11.9,11.9,11.9,1000,2
"DE0007236101","SIE","SIEMENS AG NA","Common stock","EUR",2505088,2017-08-22,15:01,112.55,112.55,112.5,112.5,7279,17
"DE0007251803","SAZ","STADA ARZNEIMITT. NA O.N.","Common stock","EUR",2505089,2017-08-22,15:01,76.6,76.6,76.6,76.6,30,1
"DE0007257503","CEC","CECONOMY AG  ST O.N.","Common stock","EUR",2505090,2017-08-22,15:01,9.398,9.406,9.398,9.406,10205,12
"DE0007297004","SZU","SUEDZUCKER AG  O.N.","Common stock","EUR",2505095,2017-08-22,15:01,18.34,18.34,18.34,18.34,699,5
"DE0007446007","TTK","TAKKT AG O.N.","Common stock","EUR",2505097,2017-08-22,15:01,20.2,20.2,20.15,20.15,849,5
"DE0007461006","TPE","PVA TEPLA AG O.N.","Common stock","EUR",2505100,2017-08-22,15:01,3.62,3.62,3.62,3.62,527,1
"DE0007480204","DEQ","DEUTSCHE EUROSHOP AG O.N.","Common stock","EUR",2505102,2017-08-22,15:01,33.525,33.525,33.525,33.525,48,1
"DE0007500001","TKA","THYSSENKRUPP AG O.N.","Common stock","EUR",2505105,2017-08-22,15:01,25.375,25.375,25.355,25.375,5556,18
"DE0007507501","WSU","WASHTEC AG O.N.","Common stock","EUR",2505106,2017-08-22,15:01,68.82,68.84,68.82,68.84,86,3
"DE0007664005","VOW","VOLKSWAGEN AG ST O.N.","Common stock","EUR",2505113,2017-08-22,15:01,129.1,129.1,129.05,129.05,353,6
"DE0007664039","VOW3","VOLKSWAGEN AG VZO O.N.","Common stock","EUR",2505114,2017-08-22,15:01,127.35,127.35,127.35,127.35,1726,5
"DE0008232125","LHA","LUFTHANSA AG VNA O.N.","Common stock","EUR",2505130,2017-08-22,15:01,20.97,20.97,20.955,20.965,13346,14
"DE0008404005","ALV","ALLIANZ SE NA O.N.","Common stock","EUR",2505133,2017-08-22,15:01,183.25,183.25,183.25,183.25,2657,17
"DE0008430026","MUV2","MUENCH.RUECKVERS.VNA O.N.","Common stock","EUR",2505134,2017-08-22,15:01,177.9,177.9,177.85,177.9,709,13
"GB00B03MLX29","R6C","ROYAL DUTCH SHELL A EO-07","Common stock","EUR",2505360,2017-08-22,15:01,23.2,23.2,23.2,23.2,1150,3
"GB00B03MM408","R6C3","ROYAL DUTCH SHELL B EO-07","Common stock","EUR",2505361,2017-08-22,15:01,23.805,23.805,23.805,23.805,620,1
"GB0059822006","DLG","DIALOG SEMICOND.   LS-,10","Common stock","EUR",2505387,2017-08-22,15:01,37.94,37.95,37.915,37.935,735,10
"IE00BCRY6227","IS3L","ISHSIV-DL ULTRASH.BD DL D","ETF","EUR",2505396,2017-08-22,15:01,85.24,85.24,85.24,85.24,100,1
"IE00BYZK4669","2B77","ISHS IV-AGEING POPUL.ETF","ETF","EUR",2505552,2017-08-22,15:01,4.862,4.862,4.862,4.862,10,1
"IE00BYZK4883","2B79","ISHSIV-DIGITILASATION DLA","ETF","EUR",2505554,2017-08-22,15:01,4.636,4.636,4.636,4.636,11,1
"IE00B5MTY309","SC01","SOURCE-S.ST.E.600OP.C+M A","ETF","EUR",2505704,2017-08-22,15:01,329.19,329.19,329.19,329.19,295,1
"IE00B53QG562","SXR7","ISHSVII-MSCI EMU EO ACC","ETF","EUR",2505730,2017-08-22,15:01,109.96,109.96,109.95,109.96,130,2
"LU0307018795","SFQ","SAF HOLLAND S.A.   EO-,01","Common stock","EUR",2505867,2017-08-22,15:01,15.8,15.8,15.8,15.8,995,4
"LU0775917882","GYC","GRAND CITY PROPERT.EO-,10","Common stock","EUR",2506054,2017-08-22,15:01,18.135,18.135,18.135,18.135,347,1
"LU1033693638","C007","COMSTAGE-MDAX UCITS ETF I","ETF","EUR",2506087,2017-08-22,15:01,24.46,24.46,24.46,24.46,70,1
"LU1066226637","STM","STABILUS S.A. INH. EO-,01","Common stock","EUR",2506096,2017-08-22,15:01,69.99,69.99,69.99,69.99,122,4
"LU1296758029","CCAP","CORESTATE CAPITAL HLDG","Common stock","EUR",2506149,2017-08-22,15:01,53.34,53.34,53.33,53.33,189,4
"LU1377527517","SEN","SENVION S.A.     EUR -,01","Common stock","EUR",2506162,2017-08-22,15:01,12.81,12.81,12.81,12.81,58,1
"NL0011375019","SNH","STEINHOFF INT.HLDG.EO-,50","Common stock","EUR",2506267,2017-08-22,15:01,4.199,4.199,4.198,4.198,7168,2
"NL0012169213","QIA","QIAGEN NV         EO -,01","Common stock","EUR",2506272,2017-08-22,15:01,26.985,27,26.985,26.99,1439,7
"DE0005933956","EXW1","ISHARES EO STOXX 50 U.ETF","ETF","EUR",2506383,2017-08-22,15:01,34.98,34.98,34.98,34.98,17,1
"IE00B53L3W79","SXRT","ISHSVII-C.EO STXX50 EOACC","ETF","EUR",2506397,2017-08-22,15:01,104.35,104.35,104.35,104.35,100,1
"US0231351067","AMZ","AMAZON.COM INC.    DL-,01","Common stock","EUR",2506427,2017-08-22,15:01,820.25,820.25,820.25,820.25,1,1
"US17275R1023","CIS","CISCO SYSTEMS    DL-,001","Common stock","EUR",2506458,2017-08-22,15:01,26.6,26.6,26.6,26.6,140,1
"US88160R1014","TL0","TESLA INC. DL -,001","Common stock","EUR",2506575,2017-08-22,15:01,287.85,287.85,287.7,287.7,115,8
"CA26154A1066","DRG","DREAM GL.REAL EST.I.TR.U.","Common stock","EUR",2509632,2017-08-22,15:01,7.5,7.5,7.5,7.5,600,3
"AT0000606306","RAW","RAIFFEISEN BK INTL INH.","Common stock","EUR",2504165,2017-08-22,15:02,25.96,25.96,25.96,25.96,12,1
"CA0679011084","ABR","BARRICK GOLD CORP.","Common stock","EUR",2504196,2017-08-22,15:02,14.315,14.315,14.315,14.315,1687,2
"CH0012032048","RHO5","ROCHE HLDG AG GEN.","Other","EUR",2504218,2017-08-22,15:02,214.3,214.3,214.3,214.3,4,1
"CH0012032113","RHO","ROCHE HLDG AG INH. SF 1","Common stock","EUR",2504219,2017-08-22,15:02,217.7,217.7,217.65,217.65,35,2
"CH0038389992","BBZA","BB BIOTECH NAM.   SF 0,20","Common stock","EUR",2504244,2017-08-22,15:02,51.88,51.9,51.87,51.9,552,7
"DE0005933931","EXS1","ISHS CORE DAX UCITS ETF","ETF","EUR",2504265,2017-08-22,15:02,106.35,106.35,106.35,106.35,100,1
"DE000A0DJ6J9","S92","SMA SOLAR TECHNOL.AG","Common stock","EUR",2504287,2017-08-22,15:02,34.67,34.8,34.67,34.75,1102,9
"DE000A0DPRE6","LNSX","SIXT LEASING O.N.","Common stock","EUR",2504289,2017-08-22,15:02,21.1,21.1,21.1,21.1,78,1
"DE000A0D6554","NDX1","NORDEX SE O.N.","Common stock","EUR",2504290,2017-08-22,15:02,11.895,11.9,11.87,11.885,42511,31
"DE000A0D9PT0","MTX","MTU AERO ENGINES NA O.N.","Common stock","EUR",2504297,2017-08-22,15:02,120.45,120.45,120.4,120.4,410,5
"DE000A0HN5C6","DWNI","DEUTSCHE WOHNEN SE INH","Common stock","EUR",2504314,2017-08-22,15:02,35.07,35.075,35.07,35.075,273,2
"DE000A0JK2A8","AR4","AURELIUS EQ.OPP.   O.N.","Common stock","EUR",2504340,2017-08-22,15:02,50.41,50.41,50.4,50.4,290,2
"DE000A0JL9W6","VBK","VERBIO VER.BIOENERGIE  ON","Common stock","EUR",2504343,2017-08-22,15:02,10.85,10.85,10.83,10.85,2150,3
"DE000A0LD6E6","GXI","GERRESHEIMER AG","Common stock","EUR",2504380,2017-08-22,15:02,70.26,70.26,70.25,70.25,112,2
"DE000A0STST2","TTI","TOM TAILOR HLDG  NA O.N.","Common stock","EUR",2504401,2017-08-22,15:02,8.854,8.854,8.839,8.839,2032,11
"DE000A0S8488","HHFA","HAMBURG.HAFEN U.LOG.A-SP","Common stock","EUR",2504409,2017-08-22,15:02,26.4,26.4,26.375,26.375,899,8
"DE000A0WMPJ6","AIXA","AIXTRON SE NA O.N.","Common stock","EUR",2504428,2017-08-22,15:02,7.448,7.451,7.444,7.451,9750,11
"DE000A0XYGA7","TTR1","TECHNOTRANS AG NA O.N.","Common stock","EUR",2504432,2017-08-22,15:02,46.3,46.3,46.3,46.3,100,1
"DE000A0XYG76","DR0","DEUTSCHE ROHSTOFF AG","Common stock","EUR",2504433,2017-08-22,15:02,16.39,16.39,16.39,16.39,50,1
"DE000A0Z2XN6","RIB","RIB SOFTWARE SE  NA EO 1","Common stock","EUR",2504436,2017-08-22,15:02,15.025,15.035,15.01,15.035,695,4
"DE000A0Z2ZZ5","FNTN","FREENET AG NA O.N.","Common stock","EUR",2504438,2017-08-22,15:02,28.07,28.075,28.07,28.07,1074,5
"DE000A1DAHH0","BNR","BRENNTAG AG NA O.N.","Common stock","EUR",2504453,2017-08-22,15:02,45.935,45.935,45.935,45.935,218,2
"DE000A1EWWW0","ADS","ADIDAS AG NA O.N.","Common stock","EUR",2504471,2017-08-22,15:02,189.9,189.95,189.8,189.8,1024,15
"DE000A1H8BV3","NOEJ","NORMA GROUP SE NA O.N.","Common stock","EUR",2504474,2017-08-22,15:02,52.02,52.02,52,52.01,216,4
"DE000A1J5RX9","O2D","TELEFONICA DTLD HLDG AG","Common stock","EUR",2504492,2017-08-22,15:02,4.505,4.506,4.505,4.505,4649,4
"DE000A1ML7J1","VNA","VONOVIA SE NA O.N.","Common stock","EUR",2504501,2017-08-22,15:02,35.475,35.48,35.47,35.47,1571,11
"DE000A1PHFF7","BOSS","HUGO BOSS AG NA O.N.","Common stock","EUR",2504512,2017-08-22,15:02,70.69,70.7,70.69,70.69,582,6
"DE000A1TNV91","ADE","BITCOIN GROUP SE  O.N.","Common stock","EUR",2504520,2017-08-22,15:02,22.345,22.345,22.345,22.345,172,2
"DE000A1X3X33","WCMK","WCM BET.GRD.AG  O.N.","Common stock","EUR",2504533,2017-08-22,15:02,3.2,3.2,3.2,3.2,34,1
"DE000A12DM80","G24","SCOUT24 AG NA O.N.","Common stock","EUR",2504556,2017-08-22,15:02,34.05,34.05,34.05,34.05,542,8
"DE000A12UKK6","RKET","ROCKET INTERNET SE","Common stock","EUR",2504560,2017-08-22,15:02,18.79,18.79,18.785,18.785,422,2
"DE000A13SX22","HLE","HELLA KGAA HUECK+CO. O.N.","Common stock","EUR",2504580,2017-08-22,15:02,46.47,46.47,46.455,46.455,309,3
"DE000A161N30","GLJ","GRENKE AG NA O.N.","Common stock","EUR",2504606,2017-08-22,15:02,76.3,76.3,76.3,76.3,7,1
"DE000A2AADD2","IGY","INNOGY SE  INH. O.N.","Common stock","EUR",2504618,2017-08-22,15:02,37.345,37.355,37.32,37.32,788,8
"DE000A2BDEC4","4RUD","ETFS COM.SEC.DZ08/UN.IDX","ETC","EUR",2504634,2017-08-22,15:02,52.4,52.4,52.4,52.4,33,1
"DE000BASF111","BAS","BASF SE NA O.N.","Common stock","EUR",2504663,2017-08-22,15:02,82.22,82.23,82.17,82.17,8274,30
"DE000BAY0017","BAYN","BAYER AG NA O.N.","Common stock","EUR",2504664,2017-08-22,15:02,108.95,108.95,108.9,108.9,6600,16
"DE000CBK1001","CBK","COMMERZBANK AG","Common stock","EUR",2504665,2017-08-22,15:02,10.745,10.745,10.735,10.735,31932,23
"DE000ENAG999","EOAN","E.ON SE NA O.N.","Common stock","EUR",2504666,2017-08-22,15:02,9.447,9.45,9.446,9.448,33300,17
"DE000EVNK013","EVK","EVONIK INDUSTRIES NA O.N.","Common stock","EUR",2504806,2017-08-22,15:02,27.825,27.825,27.81,27.82,4700,21
"DE000HLAG475","HLAG","HAPAG-LLOYD AG NA O.N.","Common stock","EUR",2504809,2017-08-22,15:02,37.76,37.765,37.755,37.755,1490,25
"DE000KC01000","KCO","KLOECKNER + CO SE NA O.N.","Common stock","EUR",2504810,2017-08-22,15:02,9.432,9.432,9.426,9.426,696,4
"DE000KGX8881","KGX","KION GROUP AG","Common stock","EUR",2504811,2017-08-22,15:02,75.16,75.19,75.16,75.17,664,10
"DE000KSAG888","SDF","K+S AG NA O.N.","Common stock","EUR",2504812,2017-08-22,15:02,19.81,19.81,19.785,19.785,2118,9
"DE000LED4000","OSR","OSRAM LICHT AG NA O.N.","Common stock","EUR",2504813,2017-08-22,15:02,69.25,69.25,69.22,69.22,68,3
"DE000LEG1110","LEG","LEG IMMOBILIEN AG NA O.N.","Common stock","EUR",2504814,2017-08-22,15:02,82.06,82.08,82.06,82.07,160,6
"DE000PAH0038","PAH3","PORSCHE AUTOM.HLDG VZO","Common stock","EUR",2504816,2017-08-22,15:02,47.9,47.9,47.875,47.875,356,5
"DE000PAT1AG3","P1Z","PATRIZIA IMMOBILIEN NA ON","Common stock","EUR",2504817,2017-08-22,15:02,16.355,16.355,16.355,16.355,2,1
"DE000PSM7770","PSM","PROSIEBENSAT.1  NA O.N.","Common stock","EUR",2504848,2017-08-22,15:02,34.045,34.05,34.045,34.045,566,3
"DE000SHA0159","SHA","SCHAEFFLER AG INH. VZO","Common stock","EUR",2504849,2017-08-22,15:02,11.63,11.63,11.62,11.62,1446,5
"DE000SYM9999","SY1","SYMRISE AG INH. O.N.","Common stock","EUR",2504852,2017-08-22,15:02,61.83,61.84,61.81,61.81,266,5
"DE000TLX1005","TLX","TALANX AG NA O.N.","Common stock","EUR",2504854,2017-08-22,15:02,35.64,35.64,35.63,35.63,330,5
"DE000UNSE018","UN01","UNIPER SE  NA O.N.","Common stock","EUR",2504856,2017-08-22,15:02,20.885,20.9,20.875,20.875,4547,17
"DE000WACK012","WAC","WACKER NEUSON SE NA O.N.","Common stock","EUR",2504858,2017-08-22,15:02,24.12,24.125,24.08,24.08,1263,9
"DE000WAF3001","WAF","SILTRONIC AG NA O.N.","Common stock","EUR",2504859,2017-08-22,15:02,83.99,83.99,83.95,83.95,445,12
"DE000WCH8881","WCH","WACKER CHEMIE        O.N.","Common stock","EUR",2504860,2017-08-22,15:02,105.05,105.05,105.05,105.05,88,2
"DE000XNG8888","O1BC","XING AG NA O.N.","Common stock","EUR",2504862,2017-08-22,15:02,256,256,255.65,255.9,372,17
"DE000ZAL1111","ZAL","ZALANDO SE","Common stock","EUR",2504863,2017-08-22,15:02,40.07,40.07,40.025,40.04,982,11
"DE0003304002","SOW","SOFTWARE AG O.N.","Common stock","EUR",2504872,2017-08-22,15:02,36.69,36.69,36.69,36.69,57,1
"DE0003304101","GWI1","GERRY WEBER INTERNAT.O.N.","Common stock","EUR",2504873,2017-08-22,15:02,10.735,10.735,10.71,10.71,996,8
"DE0005089031","UTDI","UTD.INTERNET AG NA","Common stock","EUR",2504878,2017-08-22,15:02,49.985,49.985,49.985,49.985,144,3
"DE0005102008","BSL","BASLER AG O.N.","Common stock","EUR",2504880,2017-08-22,15:02,158.35,158.45,158.35,158.45,16,5
"DE0005103006","ADV","ADVA OPT.NETW.SE  O.N.","Common stock","EUR",2504881,2017-08-22,15:02,6.33,6.33,6.329,6.329,550,2
"DE0005111702","ZO1","ZOOPLUS AG","Common stock","EUR",2504885,2017-08-22,15:02,157.9,157.9,157.8,157.8,221,12
"DE0005140008","DBK","DEUTSCHE BANK AG NA O.N.","Common stock","EUR",2504888,2017-08-22,15:02,13.77,13.77,13.755,13.76,49806,30
"DE0005158703","BC8","BECHTLE AG O.N.","Common stock","EUR",2504894,2017-08-22,15:02,58.72,58.72,58.72,58.72,8,1
"DE0005190003","BMW","BAY.MOTOREN WERKE AG ST","Common stock","EUR",2504900,2017-08-22,15:02,79.49,79.49,79.43,79.43,4016,27
"DE0005190037","BMW3","BAY.MOTOREN WERKE  VZO","Common stock","EUR",2504901,2017-08-22,15:02,69.99,69.99,69.99,69.99,37,1
"DE0005200000","BEI","BEIERSDORF AG O.N.","Common stock","EUR",2504906,2017-08-22,15:02,89.63,89.63,89.61,89.62,326,7
"DE0005232805","BDT","BERTRANDT AG O.N.","Common stock","EUR",2504918,2017-08-22,15:02,69.48,69.48,69.48,69.48,233,1
"DE0005313704","AFX","CARL ZEISS MEDITEC AG","Common stock","EUR",2504922,2017-08-22,15:02,42.6,42.6,42.595,42.595,347,4
"DE0005403901","CWC","CEWE STIFT.KGAA  O.N.","Common stock","EUR",2504924,2017-08-22,15:02,75.43,75.43,75.43,75.43,50,1
"DE0005408116","ARL","AAREAL BANK AG","Common stock","EUR",2504927,2017-08-22,15:02,34.51,34.51,34.5,34.5,459,3
